,artist_name,track_name,track_id,popularity,year,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
12025,Josh Abbott Band,Electric Skies,5Xp5WzKppBZOsKrF31rXA3,18,2012,country,0.705,0.135,3,-12.989,1,0.045,0.812,3.09e-06,0.11,0.121,127.254,240827,4
12026,Grateful Dead,"Easy to Love You - Live at the Copps Coliseum, Hamilton, Ontario, Canada, March 22, 1990",1U1TrxJf02fgheaVvyNU9A,19,2012,country,0.514,0.65,7,-10.972,1,0.0448,0.319,0.000623,0.68,0.545,118.54,357560,4
12027,Krizz Kaliko,Dancin With Myself,4832dJZnOKGiA6nWfg7tT7,19,2012,country,0.389,0.85,6,-4.873,0,0.536,0.191,0.0,0.902,0.509,82.885,203027,4
12028,Martina McBride,(I Never Promised You A) Rose Garden,6goA1BGYQSSricr7oV8r8m,20,2012,country,0.577,0.728,2,-6.944,1,0.0478,0.503,0.0,0.133,0.78,131.908,195573,4
12029,Kelleigh Bannen,Sorry On The Rocks,3D9ckoIXwr4mUOcuyEWjh5,21,2012,country,0.506,0.826,3,-4.25,1,0.0409,0.0399,6.43e-06,0.0774,0.699,162.02,236560,4
12030,Kellie Pickler,Stop Cheatin' On Me,2Z6r4r6oqhObyU5Ftt38mP,18,2012,country,0.513,0.536,2,-5.682,1,0.0246,0.321,0.0,0.0911,0.352,109.608,168067,4
12031,Moe Bandy,It's A Cheating Situation,7b21DTKghC2MjRN6bPv2lf,19,2012,country,0.688,0.22,10,-13.421,1,0.0288,0.804,0.0,0.119,0.431,87.402,158267,4
12032,The Kendalls,Heartaches by the Number - Re-Recorded,4wAavuGfF620VGxgVl6vll,17,2012,country,0.655,0.467,7,-11.449,1,0.0305,0.385,8.39e-05,0.213,0.876,127.058,183867,4
12033,Bill Fay,"Jesus, Etc.",65y06cXpmPD1N9NLhy1Akj,28,2012,country,0.514,0.065,8,-16.05,0,0.0595,0.926,0.0,0.0999,0.375,113.073,257413,5
12034,Chris Cagle,Just Enough,0134RHL6Za4mTPN6sirSKd,17,2012,country,0.569,0.659,0,-5.849,1,0.0263,0.161,6.22e-05,0.116,0.26,148.039,277333,4
12035,Josh Abbott Band,She's Like Texas,0vqXLZ3BkWDcxyrCC6uKBS,17,2012,country,0.504,0.511,2,-6.913,1,0.0298,0.609,0.0,0.123,0.236,156.015,237480,4
12036,Jason Isbell and the 400 Unit,The Blue - Live,781PzPhRJv6fr0rVGF6dQ7,20,2012,country,0.553,0.454,1,-10.186,0,0.0246,0.144,0.00116,0.887,0.319,88.089,292013,4
12037,Jason Isbell and the 400 Unit,Cigarettes and Wine - Live,6SFwyQSS9rh3XZ8SAJLR2G,20,2012,country,0.431,0.352,4,-9.684,1,0.03,0.441,1e-05,0.872,0.306,104.97,439907,3
12038,Willie Nelson,White Christmas,00wNsN9iOtPDPoQjkk7xsX,19,2012,country,0.497,0.0329,0,-16.169,1,0.0416,0.9,2.43e-05,0.109,0.206,115.035,164533,4
12039,Rascal Flatts,Sunrise,6FU9ORruMDYr7PSgJQoKe8,17,2012,country,0.616,0.664,7,-6.107,1,0.0258,0.135,9.57e-05,0.176,0.47,101.993,306787,4
12040,"Hank Williams, Jr.",Born To Boogie,7i54R6B4fEYjFHBIJ6EdHt,17,2012,country,0.573,0.94,9,-4.486,1,0.0359,0.0848,1.35e-05,0.154,0.878,90.286,164653,4
12041,Willie Nelson,Every Time He Drinks He Thinks of Her (feat. Lukas Nelson),7jS9HqqCHPYaiQo7UsmWQb,19,2012,country,0.66,0.647,7,-9.616,1,0.0317,0.102,0.000246,0.0952,0.701,104.897,167973,4
12042,Sam Riggs,Lighthouse,2bDAQgJW337QfO7Tqm8S0v,17,2012,country,0.531,0.752,10,-5.821,1,0.0317,0.00246,0.000454,0.259,0.453,128.016,252973,4
12043,Wade Bowen,Say Anything,6J0Bt0FskuWCEmBDqcvVBI,17,2012,country,0.437,0.451,0,-8.085,1,0.0287,0.0199,0.0,0.106,0.175,158.042,227187,4
12044,Alan Jackson,Look Her In The Eye And Lie,1y7Gbu5kB5UJWdFEC5JXH1,20,2012,country,0.765,0.751,5,-8.075,1,0.0308,0.123,6.38e-05,0.354,0.827,121.96,228067,4
12045,Kellie Pickler,Mother's Day,3ZpuWtuKqvssoyMeSc4i3M,22,2012,country,0.483,0.18,3,-10.485,1,0.0298,0.92,1.88e-05,0.121,0.364,150.98,220693,4
12046,Sean McConnell,Lord It's Gonna Rain,2JlTJof4Abl3V4YLfWf36V,17,2012,country,0.544,0.616,6,-5.948,0,0.0324,0.0322,4.92e-06,0.0899,0.333,134.842,243387,4
12047,"Hank Williams, Jr.",All My Rowdy Friends Are Coming Over Tonight,5sfXPdfCZqEogsFQtB4cFf,16,2012,country,0.607,0.904,2,-7.693,1,0.0435,0.13,0.0,0.134,0.877,146.831,178840,4
12048,Billy Joe Shaver,You Asked Me To,1GftgjymqTZbtzuPjnT5aE,18,2012,country,0.524,0.381,0,-13.481,1,0.0307,0.399,0.00139,0.961,0.567,102.466,127973,4
12049,Terri Clark,Two More Bottles of Wine,0LC3ZWNAprXt9tKqMkkrZn,21,2012,country,0.625,0.937,6,-4.128,1,0.03,0.0129,0.0,0.125,0.897,143.982,180520,4
12050,Cassadee Pope,Secondhand,3KVMJiu9sryH4wAJbrKoFv,19,2012,country,0.608,0.816,1,-4.542,1,0.0295,0.0106,0.0,0.577,0.278,117.992,250564,4
12051,Sons Of Bill,Virginia Calling,5vS90m010LsFd6PECtOk91,20,2012,country,0.39,0.456,11,-7.577,1,0.0286,0.0178,1.66e-06,0.096,0.287,157.603,312960,4
12052,Moccasin Creek,The South Never Died,2hAgD5tma7auZbsjPIM7Sx,18,2012,country,0.55,0.867,5,-5.544,0,0.0656,0.00287,1.51e-05,0.111,0.487,92.003,237428,4
12053,Moccasin Creek,Barstools and Banjos (feat. The Lacs),7AM1N0utPHkawc4TcQzqTg,18,2012,country,0.708,0.788,6,-6.283,1,0.0921,0.0448,2.34e-06,0.262,0.643,106.017,235390,4
12054,Logan Mize,State of Your Heart,0skQti4G0jO6EwZWv1IWQB,17,2012,country,0.548,0.88,0,-6.238,1,0.0407,0.000442,0.000443,0.28,0.473,122.031,248707,4
12055,Alan Jackson,Wanted,7v70lVo9ByKxyGLVJDkZ98,18,2012,country,0.644,0.305,5,-8.621,1,0.0267,0.663,5.08e-06,0.206,0.267,89.644,177147,3
12056,Jamey Johnson,Don't Touch Me,4iRMn576xGzGiXvaVnY4pg,18,2012,country,0.644,0.198,9,-11.589,1,0.0299,0.844,0.00335,0.129,0.232,66.87,196453,4
12057,The Flatlanders,I Think Too Much of You,3BabqhGz5irvU8zPmtmu5V,19,2012,country,0.606,0.228,2,-11.316,1,0.0327,0.207,0.0,0.148,0.399,122.447,132680,4
12058,Josh Ward,Lonely,7gppJ08lVxUh3VvLVzG9IL,18,2012,country,0.507,0.647,8,-5.923,1,0.0277,0.172,0.000542,0.142,0.24,140.003,268667,4
12059,Uncle Lucius,There Is No End,4dhmkEe9NV1yH8RNqkp8gZ,20,2012,country,0.364,0.565,10,-6.817,1,0.0407,0.117,0.0678,0.218,0.171,117.978,401947,3
12060,"Hank Williams, Jr.",Women I've Never Had,4UUlNCbW9tHIYYpdSJm94I,16,2012,country,0.663,0.689,6,-9.202,0,0.0285,0.0144,4.65e-06,0.288,0.754,122.395,174267,4
12061,Billy Joe Shaver,Honky Tonk Heroes,5TqiDTaf0jqilGj7pPBtRD,18,2012,country,0.622,0.495,2,-9.587,1,0.0451,0.228,0.000106,0.77,0.572,83.363,192973,4
12062,Charlie Rich,Rock And Roll Party,7M6JdbqOGGVyD2arSIRwPl,27,2012,country,0.474,0.617,5,-6.423,1,0.0648,0.959,0.000145,0.304,0.921,172.261,108774,4
12063,Ryan Bingham,Flower Bomb,1JNxjbfTCBkeZPyiBgbT0r,19,2012,country,0.41,0.4,7,-12.982,1,0.0723,0.871,2.99e-05,0.0978,0.429,201.309,247547,4
12064,Jerry Jeff Walker,Charlie Dunn,0aamL3TyBATe88c1HJIjtQ,17,2012,country,0.482,0.452,2,-18.52,1,0.0885,0.399,0.0,0.734,0.885,188.971,178333,3
12065,Declan Nerney,Stop the World,1CS0UwPX4yMcd6pg4jt2cO,41,2012,country,0.723,0.878,3,-4.632,1,0.0391,0.44,0.00142,0.184,0.944,95.463,168187,4
12066,Corey Smith,Drinking Again - Live,7eE6R7DTydh1e0FarPSmoe,17,2012,country,0.641,0.699,6,-8.75,1,0.0402,0.27,1.33e-05,0.839,0.339,121.019,262013,4
12067,Micky & The Motorcars,Long and Lonely Highway,3VILFMHQI9uHunW4kl7sNz,17,2012,country,0.483,0.513,0,-10.258,1,0.0289,0.00373,8.39e-06,0.98,0.206,132.023,254387,4
12068,Joey + Rory,Teaching Me How To Love You,0tZHG0fkeCfAN5nW6ixhIQ,18,2012,country,0.473,0.403,1,-8.358,1,0.0311,0.754,1.29e-06,0.137,0.62,73.011,166280,4
12069,Brooks & Dunn,Husbands And Wives,6wOmKQnTYvJfaUrJixGeLL,17,2012,country,0.507,0.388,5,-8.069,1,0.027,0.653,0.000216,0.162,0.12,105.601,190347,3
12070,"Hank Williams, Jr.",Dixie On My Mind,1bELdAQjS4b43KoXHkhBLS,16,2012,country,0.617,0.752,2,-5.667,1,0.0241,0.0723,7.1e-06,0.202,0.809,104.791,156107,4
12071,Toby Keith,Cold Beer Country,5P48lrJPS3BpdIDcwTS3gO,19,2012,country,0.648,0.736,7,-4.929,1,0.0264,0.0113,7.62e-05,0.341,0.545,119.738,195627,4
12072,Josh Abbott Band,Hell's Gates on Fire,3Fs37nayvecont6UQOapm9,16,2012,country,0.594,0.724,7,-5.772,1,0.0271,0.0196,0.0,0.072,0.632,115.979,255120,4
12073,Krizz Kaliko,Created A Monster,5uH1bca3tA2Hk5r42emZhp,18,2012,country,0.582,0.716,9,-7.007,1,0.152,0.554,3.88e-05,0.137,0.205,88.117,254253,4
12074,Aaron Watson,Nowhere Fast,2L0eCakn4j26lEZx5TfF3g,16,2012,country,0.785,0.504,3,-6.974,1,0.034,0.502,0.0,0.1,0.699,106.046,182587,4
12075,Young Gunner,Jacked Up,44gHQOW5XGyOvXOOUjl9Be,17,2012,country,0.535,0.504,7,-11.152,1,0.0285,0.0146,0.0402,0.144,0.0589,134.89,230286,4
12076,John Baumann,Potter County,7d9WZOZOTc3usYLQIwThqy,17,2012,country,0.437,0.544,0,-8.069,1,0.0255,0.112,0.00428,0.323,0.497,156.028,241680,4
12077,Montgomery Gentry,I'll Keep the Kids,0DJBUsfSLBzMNiyNtqFqI9,17,2012,country,0.528,0.646,2,-5.939,1,0.0263,0.0856,0.000615,0.219,0.366,150.218,217613,4
12078,Rascal Flatts,Lovin' Me,4v4cRmeMcG7efI5B86DfC7,17,2012,country,0.457,0.859,2,-5.908,1,0.0378,0.0134,0.0,0.295,0.856,167.909,205373,4
12079,Rascal Flatts,Friday,4HasZnsHNOXYGBCyKqWBgT,17,2012,country,0.641,0.817,9,-5.381,1,0.0271,0.051,0.0,0.364,0.662,95.008,176400,4
12080,Alan Jackson,When I Saw You Leaving (For Nisey),7bSMRM3f1CRfrseUfgUqKa,18,2012,country,0.39,0.372,5,-10.663,1,0.0301,0.437,0.000776,0.103,0.256,172.088,244907,4
12081,Alan Jackson,Love's Got a Hold On You,5Fq9Iv1PUc3dVOAdtzkGzy,20,2012,country,0.656,0.683,4,-6.83,1,0.0294,0.478,0.00527,0.0999,0.598,152.575,173493,4
12082,Alan Jackson,Country Boy,6KW1hFD7iZsU9vHdvUAh5o,19,2012,country,0.728,0.856,9,-5.981,1,0.0318,0.275,0.0,0.0985,0.601,139.044,246973,4
12083,Logan Mize,Sunflowers,4j5d3ekejs77GtjVUaNccc,16,2012,country,0.527,0.841,8,-7.429,1,0.0488,0.000987,0.014,0.163,0.356,107.021,198547,4
12084,Ray Wylie Hubbard,Coricidin Bottle,3fBxGwayKzfet1f2qCceqP,18,2012,country,0.66,0.843,4,-7.156,0,0.0931,0.0938,0.00201,0.733,0.821,118.802,119560,4
12085,Veronica Ballestrini,Storm Inside of You,7qrCPscVe4zrWSu7lC6z28,22,2012,country,0.667,0.364,9,-8.523,0,0.0286,0.374,0.0,0.27,0.202,105.004,262322,4
12086,Craig Morgan,Country Boys Like Me,40rHOWad58ODjoiI4tfAGz,16,2012,country,0.519,0.545,0,-5.018,1,0.0273,0.101,2.89e-06,0.198,0.293,123.767,208907,4
12087,JB and The Moonshine Band,Smith County Line,0P2ObrQ9VcAIBgYqSlxSeZ,16,2012,country,0.481,0.826,2,-4.801,1,0.0264,0.00104,0.00121,0.173,0.397,158.239,260440,4
12088,American Aquarium,Jacksonville,62IWxJJtltn3FytNoKvg6H,20,2012,country,0.65,0.497,2,-7.914,1,0.028,0.148,0.00945,0.426,0.368,120.993,386867,4
12089,Shovels & Rope,Tickin' Bomb,6KzyaljaGcsc6zxD8ycGqJ,19,2012,country,0.491,0.709,6,-6.3,1,0.0748,0.0364,5.9e-06,0.245,0.53,149.942,224720,4
12090,James Hand,Mighty Lonesome Man,3QLS1oGBn21ULFAuyrJW3X,18,2012,country,0.573,0.486,9,-5.903,1,0.0312,0.348,6.85e-05,0.36,0.701,119.75,151880,4
12091,Busby Marou,Biding My Time,4a76N7W47CU6JVMcpDYQuO,45,2012,country,0.704,0.705,4,-6.588,1,0.0263,0.0689,0.0,0.122,0.578,134.975,243067,4
12092,"Hank Williams, Jr.",Kaw-Liga,2prMdrFAQu7nNnHiQ3UkF4,16,2012,country,0.744,0.755,11,-10.706,0,0.0481,0.365,0.0159,0.0706,0.72,105.169,264600,4
12093,Alan Jackson,I Don't Even Know Your Name,2HCs0SRFcOM2qTrmL33ogk,22,2012,country,0.599,0.93,9,-5.19,1,0.0404,0.0497,0.0,0.297,0.827,128.856,229853,4
12094,Todd Snider,In Between Jobs,26rdpyVaDB21vwVquwSW6k,17,2012,country,0.507,0.78,1,-4.509,1,0.0495,0.138,8.46e-05,0.0461,0.606,88.667,182960,4
12095,Granger Smith,Superstitious 17 - Live,1UOUqrP0B5ihSVxLth1TOq,16,2012,country,0.573,0.826,8,-4.963,1,0.0298,0.186,1.38e-06,0.403,0.681,98.061,287027,4
12096,Logan Mize,Hey Carolina,4Or9IKu20k92rga6BF6S4w,16,2012,country,0.361,0.895,11,-5.33,1,0.0707,0.00443,0.00583,0.248,0.534,173.139,257040,4
12097,Billy Bragg,Blood of the Lamb,6tjDxt61i23RSWhGCruFLr,19,2012,country,0.624,0.589,2,-7.969,1,0.0293,0.269,0.0,0.195,0.533,123.688,254827,4
12098,Toby Keith,Haven't Seen the Last of You,5qXeQlXY3bOHLz3IHpsC6H,18,2012,country,0.608,0.637,2,-7.424,1,0.0343,0.147,0.0266,0.0913,0.372,141.951,196293,4
12099,Blake Shelton,Savior's Shadow,4FAr64ADyO83FuGmJHUepa,18,2012,country,0.441,0.388,2,-7.316,1,0.0263,0.586,0.0,0.177,0.364,99.218,163947,4
12100,Trace Adkins,Tough People Do,5h9GemzkCybw18W86dd4Jf,16,2012,country,0.531,0.725,10,-6.115,1,0.038,0.0237,0.0115,0.0867,0.389,139.974,257493,4
12101,"Hank Williams, Jr.",If The South Woulda Won,1xWS7DzUeevOLxqmOeQtHm,16,2012,country,0.675,0.567,7,-12.978,1,0.0632,0.285,0.0,0.275,0.852,109.377,199467,4
12102,Krizz Kaliko,Stay Alive,5bbOaF9l64zSQHabekkr6I,18,2012,country,0.651,0.842,11,-2.629,1,0.191,0.0747,0.0,0.623,0.363,142.043,232160,4
12103,Josh Abbott Band,Her Eyes Turn Green,2zdx0UWLn3RBiTyByQyJAh,16,2012,country,0.64,0.403,4,-7.621,1,0.0295,0.426,0.0,0.118,0.262,118.953,254160,3
12104,Bruno Mars,Locked out of Heaven,3w3y8KPTfNeOKPiqUTakBh,85,2012,dance,0.726,0.698,5,-4.165,1,0.0431,0.049,0.0,0.309,0.867,143.994,233478,4
12105,MKTO,Classic,6FE2iI43OZnszFLuLtvvmg,79,2012,dance,0.72,0.791,1,-4.689,1,0.124,0.0384,0.0,0.157,0.756,102.071,175427,4
12106,Pitbull,Timber (feat. Ke$ha),3cHyrEgdyYRjgJKSOiOtcS,80,2012,dance,0.581,0.963,11,-4.087,1,0.0981,0.0295,0.0,0.139,0.788,129.992,204160,4
12107,Calvin Harris,Feel So Close - Radio Edit,1gihuPhrLraKYrJMAEONyc,78,2012,dance,0.707,0.924,7,-2.842,1,0.031,0.000972,0.00703,0.204,0.919,127.937,206413,4
12108,Carly Rae Jepsen,Call Me Maybe,3TGRqZ0a2l1LRblBkJoaDx,71,2012,dance,0.783,0.58,7,-6.548,1,0.0408,0.0114,2.28e-06,0.108,0.66,120.021,193400,4
12109,Macklemore & Ryan Lewis,Can't Hold Us (feat. Ray Dalton),3bidbhpOYeV4knp8AIu8Xn,80,2012,dance,0.641,0.922,2,-4.457,1,0.0786,0.0291,0.0,0.0862,0.847,146.078,258343,4
12110,Bruno Mars,Treasure,55h7vJchibLdUkxdlX3fK7,78,2012,dance,0.874,0.692,5,-5.28,0,0.0431,0.0412,7.24e-05,0.324,0.937,116.017,178560,4
12111,P!nk,Just Give Me a Reason (feat. Nate Ruess),1mKXFLRA179hdOWQBwUk9e,80,2012,dance,0.778,0.547,2,-7.273,1,0.0489,0.346,0.000302,0.132,0.441,95.002,242733,4
12112,Kesha,Die Young,7EQGXaVSyEDsCWKmUcfpLk,76,2012,dance,0.711,0.7,1,-4.805,0,0.046,0.00498,0.000125,0.215,0.801,128.001,211920,4
12113,Swedish House Mafia,Don't You Worry Child - Radio Edit,2V65y3PX4DkRhy1djlxd9p,80,2012,dance,0.612,0.84,11,-3.145,0,0.0509,0.112,0.0,0.116,0.438,129.042,212862,4
12114,Miguel,Adorn,25cUhiAod71TIQSNicOaW3,68,2012,dance,0.625,0.576,11,-5.693,0,0.175,0.0543,4.07e-05,0.187,0.235,179.063,193147,4
12115,Grimes,Genesis,3cjvqsvvU80g7WJPMVh8iq,68,2012,dance,0.611,0.677,10,-6.745,0,0.034,0.0764,0.0698,0.241,0.233,166.04,255320,4
12116,Zedd,Clarity,60wwxj6Dd9NJlirf84wr2c,74,2012,dance,0.509,0.781,8,-3.48,1,0.072,0.0398,0.0,0.0749,0.176,128.0,271427,4
12117,MARINA,Bubblegum Bitch,6IbnUaczZBT34DhaD6S18F,76,2012,dance,0.495,0.856,0,-5.123,0,0.0311,0.000219,0.0,0.103,0.609,158.024,154667,4
12118,The Script,Hall of Fame (feat. will.i.am),1X1DWw2pcNZ8zSub3uhlNz,67,2012,dance,0.421,0.873,10,-4.343,1,0.0564,0.0654,0.0,0.123,0.629,84.786,202533,4
12119,Train,Drive By,0KAiuUOrLTIkzkpfpn9jb9,76,2012,dance,0.765,0.837,1,-3.113,0,0.032,0.00107,1.06e-05,0.0801,0.721,122.028,195973,4
12120,Pitbull,Feel This Moment (feat. Christina Aguilera),0Hf4aIJpsN4Os2f0y0VqWl,76,2012,dance,0.673,0.758,7,-3.632,1,0.158,0.039,0.0,0.341,0.542,135.956,229507,4
12121,Flo Rida,Wild Ones (feat. Sia),1NpW5kyvO4XrNJ3rnfcNy3,76,2012,dance,0.608,0.86,5,-5.324,0,0.0554,0.0991,0.0,0.262,0.437,127.075,232947,4
12122,Grimes,Oblivion,3LGsgpx4TfxhXbr07OFKqs,65,2012,dance,0.697,0.529,2,-8.838,1,0.0338,0.115,0.896,0.0895,0.486,155.974,251267,4
12123,Macklemore & Ryan Lewis,Thrift Shop (feat. Wanz),6CjtS2JZH9RkDz5UVInsa9,76,2012,dance,0.781,0.526,6,-6.986,0,0.293,0.0633,0.0,0.0457,0.665,94.993,235613,4
12124,Flo Rida,Good Feeling,2LEF1A8DOZ9wRYikWgVlZ8,75,2012,dance,0.706,0.89,1,-4.444,0,0.0688,0.0588,0.00286,0.306,0.684,128.011,248133,4
12125,Flo Rida,Whistle,3bC1ahPIYt1btJzSSEyyrF,76,2012,dance,0.747,0.937,0,-5.746,1,0.0453,0.0208,0.0,0.29,0.739,103.976,224653,4
12126,Olly Murs,Troublemaker (feat. Flo Rida),6s8nHXTJVqFjXE4yVZPDHR,73,2012,dance,0.762,0.863,0,-3.689,0,0.0561,0.015,0.0,0.125,0.965,106.012,185587,4
12127,P!nk,Try,1jF7IL57ayN4Ity3jQqGu0,76,2012,dance,0.674,0.628,2,-7.079,1,0.03,0.00144,0.0,0.0944,0.552,103.998,247907,4
12128,MARINA,Primadonna,4sOX1nhpKwFWPvoMMExi3q,71,2012,dance,0.66,0.689,4,-2.671,0,0.0337,0.0884,0.0,0.0922,0.427,127.98,221075,4
12129,Katy Perry,Part Of Me,6yARPLK0PV4heEyh7pVMGz,68,2012,dance,0.667,0.922,5,-4.645,1,0.0353,0.000354,0.0,0.0867,0.761,130.01,216160,4
12130,Miguel,How Many Drinks?,5ctk3VJoHoURSiwkCJn2bf,63,2012,dance,0.379,0.608,0,-7.011,0,0.134,0.00311,0.000614,0.248,0.241,81.822,272987,4
12131,Katy Perry,California Gurls,6tS3XVuOyu10897O3ae7bi,73,2012,dance,0.791,0.754,0,-3.729,1,0.0569,0.00446,0.0,0.163,0.425,125.014,234653,4
12132,Katy Perry,The One That Got Away,3oL3XRtkP1WVbMxf7dtTdu,72,2012,dance,0.687,0.792,1,-4.023,0,0.0353,0.000802,0.0,0.2,0.864,133.962,227333,4
12133,Crystal Castles,Transgender,26ZzSLUJMmYp5u1hDELEWH,73,2012,dance,0.522,0.914,7,-8.285,1,0.0379,0.000164,0.847,0.24,0.0364,137.939,184760,3
12134,Katy Perry,Last Friday Night (T.G.I.F.),455AfCsOhhLPRc68sE01D8,73,2012,dance,0.649,0.815,3,-3.796,0,0.0415,0.00125,4.31e-05,0.671,0.765,126.03,230747,4
12135,Zedd,Stay The Night - Featuring Hayley Williams Of Paramore,2QtJA4gbwe1AcanB2p21aP,63,2012,dance,0.596,0.738,8,-3.109,1,0.0411,0.109,0.0,0.0947,0.461,127.961,217347,4
12136,Calvin Harris,Sweet Nothing (feat. Florence Welch),24LS4lQShWyixJ0ZrJXfJ5,71,2012,dance,0.573,0.929,8,-3.942,0,0.109,0.197,0.000112,0.0567,0.582,127.934,212560,4
12137,Bridgit Mendler,Ready or Not,5xvUgoVED1F4mBu8FL0HaW,69,2012,dance,0.715,0.872,2,-3.835,1,0.0509,0.00351,3.84e-05,0.107,0.748,93.043,200947,4
12138,Train,50 Ways to Say Goodbye,2NniAhAtkRACaMeYt48xlD,66,2012,dance,0.591,0.935,6,-2.664,1,0.0478,0.000284,0.000278,0.142,0.736,140.043,247947,4
12139,Crystal Castles,Kerosene,6E1YebXpPPtujMUljDNlOo,72,2012,dance,0.519,0.546,8,-9.368,1,0.0763,0.0827,0.0,0.133,0.0862,115.799,192000,4
12140,MARINA,How to Be a Heartbreaker,2sEk5R8ErGIFxbZ7rX6S2S,68,2012,dance,0.69,0.897,11,-4.696,0,0.0506,0.0142,0.0,0.108,0.849,140.05,221493,4
12141,Katy Perry,Firework,4lCv7b86sLynZbXhfScfm2,69,2012,dance,0.638,0.826,8,-4.968,1,0.0479,0.139,0.0,0.0803,0.649,124.072,227880,4
12142,Cher Lloyd,Want U Back,6E11E0lT5Zy7yb6iT3y8DN,62,2012,dance,0.694,0.891,9,-2.94,1,0.0949,0.0562,0.0,0.561,0.563,97.939,214573,4
12143,Victorious Cast,Take A Hint (feat. Victoria Justice & Elizabeth Gillies),1T20tqHKrePjszGOdbFOEd,62,2012,dance,0.727,0.86,3,-2.712,1,0.0641,0.00443,0.0,0.0718,0.747,133.995,154000,4
12144,Calvin Harris,I Need Your Love (feat. Ellie Goulding),05SBRd4fXgn8FX7bf8BCAE,69,2012,dance,0.695,0.869,8,-5.066,1,0.0483,0.41,0.0,0.237,0.58,124.989,234507,4
12145,Ne-Yo,Let Me Love You (Until You Learn To Love Yourself),4kte3OcW800TPvOVgrLLj8,67,2012,dance,0.658,0.677,5,-6.628,1,0.0393,0.248,0.0,0.368,0.248,124.91,251627,4
12146,MARINA,Teen Idle,5B8N5rPOmTVVGpuBMK2Vby,66,2012,dance,0.571,0.651,5,-6.26,1,0.0349,0.242,0.0,0.0938,0.374,121.202,254400,4
12147,Flo Rida,I Cry,4bZd0nRuX8HyjeXAUBczvm,67,2012,dance,0.693,0.822,4,-5.441,0,0.0439,0.00616,1.79e-06,0.315,0.763,126.035,223800,4
12148,Bridgit Mendler,Hurricane,7gQ5c5HY6zMsIck6QLY9dJ,65,2012,dance,0.757,0.825,7,-4.062,0,0.0701,0.0398,2.63e-06,0.0798,0.446,95.01,243987,4
12149,Katy Perry,E.T.,4z8ssgZfs5TzKiO8HaGWXO,69,2012,dance,0.603,0.872,5,-5.404,0,0.0792,0.0213,0.0,0.366,0.691,150.104,206373,4
12150,P!nk,Blow Me (One Last Kiss),4k80K0b6KZ2QjAYkXON7q6,66,2012,dance,0.597,0.919,7,-2.954,1,0.0439,0.000145,0.0,0.282,0.729,113.991,255587,4
12151,The Wanted,Glad You Came,3AGOgQzp0YcPH41u9p7dOp,60,2012,dance,0.61,0.841,7,-4.579,0,0.0692,0.056,9.85e-06,0.118,0.431,126.889,198187,4
12152,Nicki Minaj,High School,6bzwoiUt0s1KDOedyy4OtQ,60,2012,dance,0.531,0.683,1,-4.093,0,0.333,0.135,0.00265,0.22,0.212,84.817,218747,4
12153,Ellie Goulding,Burn,5lF0pHbsJ0QqyIrLweHJPW,70,2012,dance,0.555,0.772,1,-5.007,1,0.0523,0.315,0.0,0.105,0.346,86.921,231213,4
12154,Katy Perry,Wide Awake,5JLv62qFIS1DR3zGEcApRt,68,2012,dance,0.514,0.683,5,-5.099,1,0.0367,0.0749,2.64e-06,0.392,0.575,159.814,220947,4
12155,P!nk,True Love (feat. Lily Allen),1QNqrsNQ1JVLEwncov3lEY,69,2012,dance,0.457,0.823,9,-4.76,1,0.311,0.00144,0.0,0.108,0.578,192.205,230733,4
12156,Pitbull,Don't Stop the Party (feat. TJR),3Tu7uWBecS6GsLsL8UONKn,64,2012,dance,0.722,0.958,4,-3.617,1,0.0912,0.00726,0.0,0.375,0.952,127.008,206120,4
12157,Nicki Minaj,Va Va Voom,2jATUzETZL49e6SywauZKE,64,2012,dance,0.648,0.836,8,-3.394,1,0.0316,0.0625,0.00995,0.202,0.705,126.889,183560,4
12158,Bruno Mars,Young Girls,3G5iN5QBqMeXx3uZPy8tgB,64,2012,dance,0.561,0.749,6,-4.951,0,0.032,0.461,1.82e-06,0.205,0.501,125.986,228720,4
12159,B.o.B,So Good,28GUjBGqZVcAV4PHSYzkj2,62,2012,dance,0.66,0.9,7,-5.02,1,0.14,0.0403,0.0,0.219,0.591,85.51,213253,4
12160,Bruno Mars,Gorilla,2ih2U8ttFzCjnQ5njF3SrR,64,2012,dance,0.717,0.544,7,-6.598,1,0.0371,0.445,5.16e-06,0.0973,0.641,139.959,244493,4
12161,Katy Perry,Teenage Dream,55qBw1900pZKfXJ6Q9A2Lc,64,2012,dance,0.719,0.804,10,-4.581,1,0.0355,0.0132,3.02e-06,0.139,0.605,119.999,227760,4
12162,Calvin Harris,Let's Go (feat. Ne-Yo),4wkQmYpAaMe41Rc3sYZ7Vz,64,2012,dance,0.71,0.882,4,-2.932,0,0.0595,0.00777,0.00771,0.294,0.875,128.016,232800,4
12163,Macklemore & Ryan Lewis,White Walls (feat. ScHoolboy Q & Hollis),1o1Pny4JcE3LdUBeBedbm6,62,2012,dance,0.768,0.782,7,-5.545,1,0.141,0.0545,0.0,0.338,0.842,116.492,220319,4
